Timestamp,Milliseconds,X,Y,Z
2019-12-16 18:11:14,3,-1.7739617,4.804913,9.147749
2019-12-16 18:11:14,31,-1.0751853,3.9757838,9.141908
2019-12-16 18:11:14,53,-1.64537,3.8332415,9.384908
2019-12-16 18:11:14,78,-2.1329064,4.3118286,9.852788
2019-12-16 18:11:14,103,-1.5906984,4.8885317,9.472265
2019-12-16 18:11:14,129,-1.8266635,4.928786,9.031492
2019-12-16 18:11:14,153,-3.0697606,4.0015574,7.701392
2019-12-16 18:11:14,179,-1.8358814,4.377032,7.0491543
2019-12-16 18:11:14,204,-2.4095738,4.5450697,7.236895
2019-12-16 18:11:14,228,-2.037564,4.843524,9.016295
2019-12-16 18:11:14,254,-1.8307885,4.410991,9.397744
2019-12-16 18:11:14,279,-1.7502823,4.3068905,10.015284
2019-12-16 18:11:14,303,-2.0785544,3.1838067,8.807106
2019-12-16 18:11:14,328,-1.8677832,3.188841,7.385136
2019-12-16 18:11:14,354,-1.1653718,3.5592148,6.9532843
2019-12-16 18:11:14,378,-0.740402,3.2336898,7.6806
2019-12-16 18:11:14,404,-0.7940445,3.701654,8.103307
2019-12-16 18:11:14,428,-0.91065407,3.8656032,7.5588984
2019-12-16 18:11:14,454,-1.6022202,4.230792,7.6810837
2019-12-16 18:11:14,480,-2.4849064,5.9681716,8.146672
2019-12-16 18:11:14,503,0.5279937,2.9559903,6.5955167
2019-12-16 18:11:14,528,1.1951306,2.3318434,7.519545
2019-12-16 18:11:14,554,2.727712,2.9328508,7.2269983
2019-12-16 18:11:14,578,3.670621,2.9909585,5.0715094
2019-12-16 18:11:14,603,3.234499,2.4988687,5.9707217
2019-12-16 18:11:14,628,3.8967724,1.9796175,7.5298223
2019-12-16 18:11:14,654,6.0871315,1.4854113,6.952904
2019-12-16 18:11:14,678,4.9416795,1.5780712,5.5406795
2019-12-16 18:11:14,703,5.070052,0.7432897,4.137313
2019-12-16 18:11:14,728,5.399101,-0.36080685,3.7026973
2019-12-16 18:11:14,754,7.5145025,-0.5094118,3.0459833
2019-12-16 18:11:14,780,8.218874,-1.2825601,1.6349934
2019-12-16 18:11:14,803,8.369957,-2.083676,1.7705851
2019-12-16 18:11:14,828,8.551274,-2.955289,2.5733294
2019-12-16 18:11:15,855,9.425543,-3.6293468,2.1749618
2019-12-16 18:11:15,878,11.321274,-4.3812637,2.2373452
2019-12-16 18:11:15,903,11.874107,-4.743404,1.3454463
2019-12-16 18:11:15,928,13.349166,-4.637855,1.6153319
2019-12-16 18:11:15,954,14.889821,-4.8560395,3.2001488
2019-12-16 18:11:15,978,15.305668,-4.4574885,4.3006854
2019-12-16 18:11:15,1003,13.581636,-4.346018,3.3930726
2019-12-16 18:11:15,1029,11.31254,-4.1969285,2.650361
2019-12-16 18:11:15,1053,11.9092045,-4.6099944,2.3586652
2019-12-16 18:11:15,1078,12.277654,-4.510057,2.793851
2019-12-16 18:11:15,1104,12.3561735,-4.410825,2.6382642
2019-12-16 18:11:15,1128,11.174399,-4.3865967,2.297584
2019-12-16 18:11:15,1153,11.291108,-4.3590055,1.9971919
2019-12-16 18:11:15,1178,11.665615,-4.093063,1.172893
2019-12-16 18:11:15,1204,11.287653,-3.7719927,1.1219177
2019-12-16 18:11:15,1228,11.660225,-3.2683613,0.72574383
2019-12-16 18:11:15,1253,11.043363,-2.9980433,0.3751807
2019-12-16 18:11:15,1279,10.905523,-2.5286133,1.1685969
2019-12-16 18:11:15,1303,11.417585,-1.8207179,1.0046669
2019-12-16 18:11:15,1328,11.308268,-0.98927283,0.7965379
2019-12-16 18:11:15,1353,11.258441,-0.56684136,2.032429
2019-12-16 18:11:15,1379,11.688679,-0.25071567,1.8350984
2019-12-16 18:11:15,1403,12.353077,-0.06152775,-0.06667822
2019-12-16 18:11:15,1428,12.261086,0.07379057,-0.1549151
2019-12-16 18:11:15,1453,11.890353,-0.4145781,1.4983798
2019-12-16 18:11:15,1478,12.672728,-0.78209203,1.8206791
2019-12-16 18:11:15,1503,14.428499,-0.9868629,0.77507275
2019-12-16 18:11:15,1528,15.469057,-1.526458,1.7127854
2019-12-16 18:11:15,1554,15.865222,-2.092682,3.509692
2019-12-16 18:11:15,1578,16.824718,-2.8034575,4.2445555
2019-12-16 18:11:15,1603,17.409256,-3.4207175,3.3016465
2019-12-16 18:11:15,1628,18.104656,-3.70681,1.6889548
2019-12-16 18:11:15,1654,18.444605,-4.050579,2.2055638
2019-12-16 18:11:15,1678,17.630379,-4.4865155,3.3262303
2019-12-16 18:11:15,1703,16.842342,-4.9374857,2.6045878
2019-12-16 18:11:15,1729,14.943494,-5.119631,0.9252601
2019-12-16 18:11:15,1753,13.26827,-5.2400517,1.0478278
2019-12-16 18:11:15,1778,11.214914,-4.972835,1.184402
2019-12-16 18:11:15,1803,9.642554,-4.6623125,0.3620328
2019-12-16 18:11:15,1828,7.6990104,-4.2453866,-0.4549501
2019-12-16 18:11:16,1853,5.997664,-3.9241734,-0.9351643
2019-12-16 18:11:16,1878,5.1248355,-3.883269,-0.7992162
2019-12-16 18:11:16,1904,4.130031,-3.7001412,-0.59564203
2019-12-16 18:11:16,1928,3.520465,-3.6093998,-0.8451091
2019-12-16 18:11:16,1953,2.8174603,-3.455817,-0.389494
2019-12-16 18:11:16,1978,2.6442828,-3.1642015,0.29409114
2019-12-16 18:11:16,2003,3.3680582,-3.2196195,0.48167473
2019-12-16 18:11:16,2028,3.7243464,-3.4969745,-0.38353068
2019-12-16 18:11:16,2053,3.9310997,-3.9700303,-1.7680678
2019-12-16 18:11:16,2078,4.995965,-4.394914,-2.209962
2019-12-16 18:11:16,2103,6.5824795,-4.91196,-2.2018502
2019-12-16 18:11:16,2128,7.561931,-5.150666,-2.2003753
2019-12-16 18:11:16,2154,8.587961,-5.6388183,-1.5339962
2019-12-16 18:11:16,2178,9.2183,-6.114625,-0.5787
2019-12-16 18:11:16,2204,11.41813,-6.997083,0.11018786
2019-12-16 18:11:16,2228,13.478867,-7.19044,0.5155142
2019-12-16 18:11:16,2253,15.0041485,-7.5062194,0.18264768
2019-12-16 18:11:16,2278,15.3192,-7.626506,0.019626087
2019-12-16 18:11:16,2304,17.869108,-7.1902456,2.1374588
2019-12-16 18:11:16,2328,17.943388,-6.5843315,2.8349073
2019-12-16 18:11:16,2353,16.979208,-5.9217634,2.2367067
2019-12-16 18:11:16,2378,17.91412,-4.699777,1.8955935
2019-12-16 18:11:16,2404,17.8975,-3.0940394,0.99616563
2019-12-16 18:11:16,2428,17.17914,-1.6711123,0.36085212
2019-12-16 18:11:16,2453,16.688124,-0.07549831,-0.3468005
2019-12-16 18:11:16,2479,16.268412,0.8259633,-0.5062423
2019-12-16 18:11:16,2503,16.033655,2.280564,-0.46068296
2019-12-16 18:11:16,2528,15.521846,2.9369261,-0.48914707
2019-12-16 18:11:16,2555,14.464876,2.991833,-0.7096056
2019-12-16 18:11:16,2578,13.909219,2.8478084,-0.8678039
2019-12-16 18:11:16,2603,13.373994,1.9687551,-0.5821035
2019-12-16 18:11:16,2629,13.186114,0.9368403,0.49193504
2019-12-16 18:11:16,2653,14.067533,0.14873871,1.6461453
2019-12-16 18:11:16,2678,15.525233,-0.9987423,1.1299933
2019-12-16 18:11:16,2703,16.59092,-1.9374042,1.2147989
2019-12-16 18:11:16,2729,16.761648,-3.256026,2.5772665
2019-12-16 18:11:16,2753,18.182632,-4.86951,2.129819
2019-12-16 18:11:16,2778,19.254194,-5.6594367,0.26560718
2019-12-16 18:11:16,2804,19.398468,-6.8686657,2.251674
2019-12-16 18:11:16,2828,19.248972,-7.8866873,4.948535
2019-12-16 18:11:17,2853,18.748442,-8.5083475,3.5437803
2019-12-16 18:11:17,2879,17.46936,-8.353712,0.57083136
2019-12-16 18:11:17,2903,16.003471,-7.7879586,0.80362934
2019-12-16 18:11:17,2928,14.415336,-7.2387204,1.7120887
2019-12-16 18:11:17,2954,12.312887,-6.725845,1.349058
2019-12-16 18:11:17,2978,10.51392,-6.1821647,0.92667204
2019-12-16 18:11:17,3003,8.117346,-5.40464,0.25845954
2019-12-16 18:11:17,3028,6.7111278,-4.922291,0.28935936
2019-12-16 18:11:17,3053,4.8484907,-4.342709,0.2624232
2019-12-16 18:11:17,3079,4.0296574,-3.9841125,0.13886906
2019-12-16 18:11:17,3103,2.971818,-3.6189365,-0.123781085
2019-12-16 18:11:17,3128,2.3467274,-3.4613569,-0.06453239
2019-12-16 18:11:17,3154,2.0178506,-3.1104856,0.13518938
2019-12-16 18:11:17,3178,2.4305522,-3.182805,0.019091181
2019-12-16 18:11:17,3203,2.4882565,-3.1838756,-0.12248951
2019-12-16 18:11:17,3228,2.9846754,-3.1030173,-0.44302276
2019-12-16 18:11:17,3254,3.29826,-3.3477542,-0.76967293
2019-12-16 18:11:17,3278,3.4388704,-3.6894672,-0.7037924
2019-12-16 18:11:17,3303,5.0933185,-5.0538793,-0.48007226
2019-12-16 18:11:17,3329,6.2752986,-6.036102,-0.33034113
2019-12-16 18:11:17,3353,8.470834,-6.8183255,-1.5502597
2019-12-16 18:11:17,3378,12.439041,-7.128832,-1.5893104
2019-12-16 18:11:17,3404,13.910136,-7.9191546,-0.6281857
2019-12-16 18:11:17,3428,13.983994,-8.958114,0.021468466
2019-12-16 18:11:17,3453,16.320896,-9.777184,0.8024228
2019-12-16 18:11:17,3479,21.486115,-9.017539,1.7276672
2019-12-16 18:11:17,3503,20.385212,-8.628178,0.20939463
2019-12-16 18:11:17,3528,19.008549,-8.128251,0.21760598
2019-12-16 18:11:17,3553,20.134352,-7.3793645,0.7708443
2019-12-16 18:11:17,3579,18.84208,-5.8014135,1.4918784
2019-12-16 18:11:17,3603,18.555828,-3.9455104,3.5164182
2019-12-16 18:11:17,3628,17.956333,-2.0583487,3.3746042
2019-12-16 18:11:17,3653,14.865654,-0.73685116,1.4681503
2019-12-16 18:11:17,3679,13.816415,0.05358757,0.87691337
2019-12-16 18:11:17,3703,13.270075,0.931114,0.79637915
2019-12-16 18:11:17,3729,12.340167,1.4238757,0.5751742
2019-12-16 18:11:17,3753,12.800843,1.870112,1.3023033
2019-12-16 18:11:17,3778,13.579627,1.9351354,1.012384
2019-12-16 18:11:17,3803,13.679776,1.6923046,-0.1359037
2019-12-16 18:11:17,3829,14.48215,1.1110976,-1.2252554
2019-12-16 18:11:18,3853,14.476749,0.25920984,-0.9401308
2019-12-16 18:11:18,3878,14.981716,-0.8872885,0.896331
2019-12-16 18:11:18,3904,15.164553,-1.5505795,1.9630312
2019-12-16 18:11:18,3928,15.8038645,-2.2417705,1.8287972
2019-12-16 18:11:18,3953,15.627943,-3.0422661,1.902532
2019-12-16 18:11:18,3979,15.497145,-3.3177695,3.0225527
2019-12-16 18:11:18,4003,15.972388,-3.5187492,3.6816056
2019-12-16 18:11:18,4028,16.366554,-3.6146505,3.0954413
2019-12-16 18:11:18,4054,16.924278,-3.7111497,3.2305677
2019-12-16 18:11:18,4078,17.32549,-4.104776,2.9988906
2019-12-16 18:11:18,4103,17.613527,-4.5638905,2.3742821
2019-12-16 18:11:18,4128,17.990326,-4.9636607,2.6268208
2019-12-16 18:11:18,4154,16.773466,-5.690667,2.2218678
2019-12-16 18:11:18,4178,14.215789,-5.8557625,1.4464684
2019-12-16 18:11:18,4203,11.913616,-5.2027373,0.27829984
2019-12-16 18:11:18,4229,11.013269,-4.515514,-0.48667526
2019-12-16 18:11:18,4253,9.641308,-3.961383,-0.8964757
2019-12-16 18:11:18,4278,7.8463817,-3.597107,-0.32676122
2019-12-16 18:11:18,4303,5.788193,-3.3656054,0.020125702
2019-12-16 18:11:18,4329,4.7177787,-3.2149293,-0.2586868
2019-12-16 18:11:18,4353,3.977688,-2.9986222,-0.67395097
2019-12-16 18:11:18,4378,3.2500048,-2.8083177,-0.87620205
2019-12-16 18:11:18,4404,2.53603,-2.6375234,-0.89467037
2019-12-16 18:11:18,4428,2.3201582,-2.7006276,-1.0200899
2019-12-16 18:11:18,4453,2.3105688,-2.6266677,-0.4251941
2019-12-16 18:11:18,4478,2.4973888,-2.641821,0.48863047
2019-12-16 18:11:18,4503,3.1184952,-2.816799,0.38825542
2019-12-16 18:11:18,4529,3.9400492,-3.1546245,-0.8907606
2019-12-16 18:11:18,4553,6.226243,-3.2918,-1.3929999
2019-12-16 18:11:18,4578,8.116136,-3.772131,-1.5915618
2019-12-16 18:11:18,4603,9.156769,-4.718045,-1.5182825
2019-12-16 18:11:18,4628,9.585368,-5.8101606,-0.75884134
2019-12-16 18:11:18,4653,11.760971,-6.7268367,-0.29033366
2019-12-16 18:11:18,4679,15.587919,-6.8125668,-0.19212064
2019-12-16 18:11:18,4703,16.757423,-6.4688597,0.28644687
2019-12-16 18:11:18,4728,15.943684,-7.3141837,0.29096067
2019-12-16 18:11:18,4753,16.172035,-7.7887588,1.3332186
2019-12-16 18:11:18,4779,17.765715,-8.12281,0.120095685
2019-12-16 18:11:18,4803,18.473362,-8.002942,-2.0797
2019-12-16 18:11:18,4828,20.290054,-7.587425,-0.32579827
2019-12-16 18:11:19,4853,20.248964,-5.578076,3.895302
2019-12-16 18:11:19,4879,19.66942,-2.9886975,5.605501
